map_id,map_user_id,map_topic_id,map_folder_id,map_read_time,map_user_active,map_user_banned,map_has_unread,map_is_starter,map_ignore_notification,map_last_topic_reply
6858,9174,3412,myconvo,2015-05-28T20:14:41Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-05-28T19:14:30Z
6861,8232,3414,myconvo,2015-07-11T16:39:31Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-05-31T04:18:01Z
6859,9174,3413,myconvo,2015-08-23T20:56:33Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-08-16T03:07:55Z
6860,353,3413,myconvo,2015-10-18T22:59:07Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-08-16T03:07:55Z
6863,287,3415,myconvo,2015-05-31T19:26:22Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-05-31T19:26:21Z
6862,6155,3414,myconvo,2015-05-31T04:18:29Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-05-31T04:18:01Z
6864,168,3415,myconvo,2015-09-20T04:18:54Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-05-31T19:26:21Z
6865,1558,3416,myconvo,2015-05-31T21:58:55Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-05-31T21:32:37Z
6866,9393,3416,myconvo,2015-05-31T21:44:35Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-05-31T21:32:37Z
6871,9497,3419,myconvo,2015-06-02T22:01:56Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-02T05:18:41Z
8668,9503,4312,myconvo,2016-02-03T02:13:30Z,FALSE,FALSE,FALSE,FALSE,FALSE,2016-02-02T19:43:24Z
6869,9475,3418,myconvo,2015-06-01T23:04:39Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-01T22:55:26Z
6870,9393,3418,myconvo,2015-06-03T01:52:40Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-01T22:55:26Z
6873,8133,3420,myconvo,2015-07-28T10:52:05Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-02T08:21:33Z
6872,9503,3419,myconvo,2015-06-02T08:49:24Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-02T05:18:41Z
6879,2170,3423,myconvo,2015-06-03T04:46:04Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-03T04:46:03Z
6874,9503,3420,myconvo,2015-06-06T04:49:43Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-02T08:21:33Z
6881,7719,3424,myconvo,2015-06-04T02:09:12Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-04T01:08:05Z
6880,168,3423,myconvo,2015-06-04T04:18:46Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-03T04:46:03Z
6882,1558,3424,myconvo,2015-10-25T07:13:25Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-04T01:08:05Z
6885,9491,3426,myconvo,2015-08-09T16:19:14Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-23T11:21:59Z
6883,7816,3425,myconvo,2015-06-04T02:21:47Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-04T02:21:44Z
6884,7600,3425,myconvo,2015-06-08T06:29:15Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-04T02:21:44Z
6886,9174,3426,myconvo,2015-07-23T11:22:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-07-23T11:21:59Z
6887,9496,3427,myconvo,2015-06-05T09:40:55Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-05T09:37:19Z
6888,2306,3427,myconvo,2015-06-05T09:37:20Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-05T09:37:19Z
6893,6359,3430,myconvo,2015-09-20T20:47:53Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-09-20T20:45:31Z
6891,7816,3429,myconvo,2015-06-05T04:48:07Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-05T04:48:04Z
6892,6113,3429,myconvo,2016-02-19T04:26:55Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-05T04:48:04Z
6894,7643,3430,myconvo,2015-11-15T18:50:51Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-09-20T20:45:31Z
6903,1,3435,myconvo,2015-06-07T19:26:59Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-06-07T19:26:58Z
6895,6260,3431,myconvo,2015-08-19T18:46:49Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-07T14:09:47Z
6896,7962,3431,myconvo,2015-08-03T15:50:44Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-07T14:09:47Z
6897,7757,3432,myconvo,2015-06-06T02:31:09Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-06T00:34:43Z
6898,9393,3432,myconvo,2015-06-06T19:27:17Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-06T00:34:43Z
6899,267,3433,myconvo,,TRUE,FALSE,TRUE,FALSE,FALSE,2015-06-06T10:54:08Z
6900,9174,3433,myconvo,2015-06-06T10:54:08Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-06T10:54:08Z
6901,6269,3434,myconvo,2015-06-07T05:01:36Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-07T02:02:50Z
6902,9393,3434,myconvo,2015-06-08T15:06:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-07T02:02:50Z
6921,2170,3444,myconvo,2015-06-11T06:15:30Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-11T06:07:26Z
6907,7816,3437,myconvo,2015-09-29T05:42:41Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-09-29T01:56:49Z
6904,7757,3435,myconvo,2015-06-07T19:28:22Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-07T19:26:58Z
6908,7643,3437,myconvo,2015-09-29T01:56:50Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-09-29T01:56:49Z
6909,1,3438,myconvo,2015-06-09T22:31:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-06-09T13:09:05Z
6910,9497,3438,myconvo,2015-06-09T13:09:05Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-09T13:09:05Z
6911,3711,3439,myconvo,,TRUE,FALSE,TRUE,FALSE,FALSE,2015-06-09T19:05:30Z
6912,1,3439,myconvo,2015-06-09T19:05:30Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-09T19:05:30Z
6913,7600,3440,myconvo,2015-06-29T13:24:06Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-06-09T21:02:53Z
6914,9514,3440,myconvo,2015-06-09T21:03:35Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-09T21:02:53Z
8055,2170,4007,myconvo,2015-09-20T22:02:32Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-09-20T22:02:32Z
6917,7730,3442,myconvo,2015-06-09T23:54:50Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-09T22:31:26Z
6918,9393,3442,myconvo,2015-06-10T13:41:04Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-09T22:31:26Z
6919,1,3443,myconvo,2015-06-09T22:31:40Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-06-09T22:24:29Z
6920,9497,3443,myconvo,2015-06-11T12:54:05Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-09T22:24:29Z
6922,7816,3444,myconvo,2015-06-18T00:36:55Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-11T06:07:26Z
6923,7816,3445,myconvo,2015-06-12T21:24:02Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-11T12:37:05Z
6924,7600,3445,myconvo,2015-06-11T12:37:06Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-11T12:37:05Z
6925,9334,3446,myconvo,2015-11-20T17:04:27Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-13T18:17:35Z
6926,9512,3446,myconvo,2015-06-25T12:08:24Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-13T18:17:35Z
6927,9517,3447,myconvo,2015-06-14T23:33:25Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-14T23:33:24Z
6928,9512,3447,myconvo,2015-06-15T13:35:21Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-14T23:33:24Z
6929,7600,3448,myconvo,2015-06-25T23:30:58Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-06-14T01:02:17Z
6930,7757,3448,myconvo,2015-10-23T19:36:11Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-14T01:02:17Z
6931,1,3449,myconvo,2015-06-14T12:13:15Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-06-14T12:13:14Z
6932,7508,3449,myconvo,2015-06-14T12:24:06Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-14T12:13:14Z
6933,6144,3450,myconvo,2015-06-24T22:42:01Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-24T22:42:00Z
6934,9491,3450,myconvo,2015-06-26T06:02:52Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-24T22:42:00Z
6935,7816,3451,myconvo,2015-07-06T14:14:59Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-06T14:14:58Z
6936,1,3451,myconvo,2015-07-06T17:06:41Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-07-06T14:14:58Z
7275,9503,3621,myconvo,2015-06-29T20:58:51Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-29T04:05:17Z
7276,6113,3621,myconvo,2016-01-26T23:31:38Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-29T04:05:17Z
7515,1,3741,myconvo,2015-06-15T11:42:05Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-06-15T11:42:04Z
7516,6260,3741,myconvo,2015-12-21T20:38:23Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-15T11:42:04Z
7621,9497,3794,myconvo,2015-06-20T06:38:56Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-16T19:15:54Z
7622,8650,3794,myconvo,2015-06-16T19:15:54Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-16T19:15:54Z
7623,6113,3795,myconvo,2016-02-19T06:02:09Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-17T07:11:53Z
7624,7424,3795,myconvo,2015-06-17T07:12:50Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-17T07:11:53Z
7625,6168,3796,myconvo,2015-06-17T07:28:20Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-17T07:18:55Z
7626,6113,3796,myconvo,2016-01-24T04:33:36Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-17T07:18:55Z
7629,7424,3798,myconvo,2015-06-20T18:52:13Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-06-20T18:52:12Z
7627,7424,3797,myconvo,2015-06-27T01:43:45Z,FALSE,FALSE,TRUE,FALSE,FALSE,2015-06-27T03:06:31Z
7628,6113,3797,myconvo,2016-02-19T04:25:13Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-27T03:06:31Z
7630,6113,3798,myconvo,2016-02-19T04:27:59Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-20T18:52:12Z
7631,1,3799,myconvo,2015-10-08T17:39:34Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-20T17:04:32Z
7632,8102,3799,myconvo,2015-06-20T17:04:33Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-20T17:04:32Z
7633,1,3800,myconvo,2015-06-20T07:02:05Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-06-20T06:41:09Z
7634,9497,3800,myconvo,2015-06-20T06:41:09Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-20T06:41:09Z
7635,4,3801,myconvo,2015-07-01T01:34:33Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-30T19:14:09Z
7636,9503,3801,myconvo,2015-06-30T19:14:11Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-30T19:14:09Z
7645,1,3806,myconvo,2015-10-08T17:42:39Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-09-23T22:34:24Z
7639,1558,3803,myconvo,2015-10-17T21:29:50Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-25T21:30:10Z
7640,9503,3803,myconvo,2015-06-25T21:30:12Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-25T21:30:10Z
7646,9288,3806,myconvo,2015-11-15T22:35:56Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-09-23T22:34:24Z
7649,9503,3808,myconvo,2015-06-29T02:57:06Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-28T23:22:01Z
7650,7816,3808,myconvo,2015-06-29T01:16:40Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-28T23:22:01Z
7653,1558,3810,myconvo,2015-06-26T06:14:34Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-25T23:00:06Z
7651,7424,3809,myconvo,2015-06-26T07:30:14Z,FALSE,FALSE,TRUE,FALSE,FALSE,2015-06-28T08:23:05Z
7652,9503,3809,myconvo,2016-01-17T03:30:28Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-28T08:23:05Z
7654,8232,3810,myconvo,2015-06-26T18:50:26Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-25T23:00:06Z
7667,7816,3817,myconvo,2015-06-30T22:40:44Z,TRUE,FALSE,TRUE,FALSE,FALSE,2015-07-02T10:56:54Z
8802,7424,4377,myconvo,2016-02-20T23:30:37Z,TRUE,FALSE,TRUE,TRUE,FALSE,2016-02-22T07:32:55Z
7658,7481,3812,myconvo,2015-10-01T22:31:17Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-10-01T22:31:16Z
7665,9531,3816,myconvo,2015-07-02T10:56:31Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-07-02T10:56:30Z
7663,1558,3815,myconvo,2015-06-27T07:10:48Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-27T01:39:39Z
7664,9112,3815,myconvo,2015-06-27T01:39:39Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-06-27T01:39:39Z
7666,9503,3816,myconvo,2015-07-02T17:51:07Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-02T10:56:30Z
7669,2075,3818,myconvo,2015-12-03T01:58:59Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-28T01:34:27Z
7668,9531,3817,myconvo,2015-07-02T10:56:55Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-07-02T10:56:54Z
7673,1558,3820,myconvo,2015-10-25T07:13:27Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-28T21:45:25Z
7670,68,3818,myconvo,2015-06-28T01:34:39Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-28T01:34:27Z
7675,6165,3821,myconvo,2015-07-07T14:29:11Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-07T14:29:10Z
7671,6359,3819,myconvo,2015-06-28T07:29:45Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-28T06:46:10Z
7672,9503,3819,myconvo,2015-06-28T06:46:12Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-28T06:46:10Z
7674,9503,3820,myconvo,2015-06-28T23:48:14Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-28T21:45:25Z
7681,6168,3824,myconvo,2015-06-29T16:24:47Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-29T16:24:45Z
7679,7816,3823,myconvo,2015-07-02T03:27:46Z,TRUE,FALSE,TRUE,FALSE,FALSE,2015-07-02T03:33:12Z
7676,6149,3821,myconvo,2015-10-22T15:01:25Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-07T14:29:10Z
7680,9503,3823,myconvo,2015-07-02T05:18:07Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-02T03:33:12Z
7682,7643,3824,myconvo,2015-11-15T18:51:10Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-29T16:24:45Z
7691,9535,3829,myconvo,2015-07-03T13:33:55Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-02T01:17:35Z
7689,9112,3828,myconvo,2015-06-30T00:21:40Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-06-29T20:07:12Z
7683,7816,3825,myconvo,2015-07-09T23:45:36Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-09T22:24:31Z
7684,6237,3825,myconvo,2015-10-21T02:36:12Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-09T22:24:31Z
8049,2170,4004,myconvo,2015-09-20T22:33:50Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-09-20T22:26:58Z
8054,6168,4007,myconvo,2015-09-20T23:22:47Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-09-20T22:02:32Z
7690,9503,3828,myconvo,2015-06-30T01:31:07Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-29T20:07:12Z
7692,9503,3829,myconvo,2015-07-02T05:18:09Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-02T01:17:35Z
7696,2392,3831,myconvo,2015-07-14T04:10:34Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-14T04:10:33Z
7693,2170,3830,myconvo,2015-06-30T00:34:53Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-06-30T00:08:42Z
7694,9503,3830,myconvo,2015-06-30T00:08:44Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-06-30T00:08:42Z
7695,1,3831,myconvo,2015-10-08T17:40:10Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-07-14T04:10:33Z
7699,9531,3833,myconvo,2015-07-02T06:08:45Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-07-02T06:08:44Z
7697,7424,3832,myconvo,2015-07-02T19:18:00Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-07-02T01:19:33Z
7698,9503,3832,myconvo,2016-01-17T03:30:30Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-02T01:19:33Z
7700,9503,3833,myconvo,2015-07-02T06:09:56Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-02T06:08:44Z
7701,7424,3834,myconvo,2015-07-02T19:27:43Z,FALSE,FALSE,TRUE,FALSE,FALSE,2015-07-02T19:33:29Z
7702,9503,3834,myconvo,2016-01-17T03:30:34Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-02T19:33:29Z
7709,1558,3838,myconvo,2015-10-25T07:13:28Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-03T16:16:32Z
8218,7543,4088,myconvo,2015-10-08T02:14:50Z,TRUE,FALSE,TRUE,TRUE,FALSE,2015-10-08T02:20:12Z
8217,9393,4088,myconvo,2015-10-09T20:46:52Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-10-08T02:20:12Z
7705,7636,3836,myconvo,2015-09-23T19:20:33Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-09-23T05:23:17Z
7706,7643,3836,myconvo,2016-02-17T14:06:46Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-09-23T05:23:17Z
7707,9446,3837,myconvo,2015-08-19T23:00:28Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-08-19T23:00:26Z
7708,7643,3837,myconvo,2015-08-19T23:18:46Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-08-19T23:00:26Z
8212,9503,4085,myconvo,2015-12-18T15:57:49Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-10-07T18:15:39Z
7710,9503,3838,myconvo,2015-07-03T17:33:31Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-07-03T16:16:32Z
8211,7424,4085,myconvo,2015-10-07T18:15:40Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-10-07T18:15:39Z
7713,6122,3840,myconvo,2015-08-25T14:25:48Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-08-24T19:37:36Z
7714,6113,3840,myconvo,2016-02-19T04:44:44Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-08-24T19:37:36Z
7715,274,3841,myconvo,2015-08-31T06:18:22Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-08-31T06:18:21Z
7716,6113,3841,myconvo,2015-09-02T19:50:26Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-08-31T06:18:21Z
8048,7,4004,myconvo,2015-09-20T22:26:59Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-09-20T22:26:58Z
7717,7719,3842,myconvo,2015-07-04T09:27:39Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-04T09:27:27Z
7718,6113,3842,myconvo,2015-07-29T18:59:32Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-04T09:27:27Z
7719,958,3843,myconvo,2015-12-28T13:27:33Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-06T13:51:31Z
7720,9534,3843,myconvo,2015-08-27T07:25:20Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-06T13:51:31Z
8075,9606,4017,myconvo,2016-02-12T23:53:28Z,TRUE,FALSE,FALSE,TRUE,FALSE,2016-01-15T13:46:15Z
8221,9503,4090,myconvo,2015-10-10T01:31:23Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-10-10T00:43:06Z
8226,3491,4092,myconvo,2015-10-19T00:45:18Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-10-15T05:11:42Z
7729,8346,3848,myconvo,2015-08-27T07:27:29Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-08-21T08:53:54Z
7743,2075,3854,myconvo,2015-12-03T01:59:50Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-12-03T01:59:49Z
7727,7816,3847,myconvo,2015-07-06T02:21:08Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-05T23:38:37Z
7728,7600,3847,myconvo,2015-07-05T23:38:39Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-07-05T23:38:37Z
7730,6237,3848,myconvo,2015-10-21T02:38:18Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-08-21T08:53:54Z
7731,8018,3848,myconvo,,TRUE,FALSE,TRUE,FALSE,FALSE,2015-08-21T08:53:54Z
7732,9476,3848,myconvo,2015-08-30T06:09:02Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-08-21T08:53:54Z
7733,7816,3849,myconvo,2015-07-07T13:43:35Z,TRUE,FALSE,TRUE,FALSE,FALSE,2015-07-07T13:52:00Z
7734,9531,3849,myconvo,2015-07-07T13:52:01Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-07-07T13:52:00Z
7735,9503,3850,myconvo,2015-07-16T19:56:23Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-16T19:35:51Z
7736,9531,3850,myconvo,2015-07-22T16:33:55Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-07-16T19:35:51Z
8064,9555,4012,myconvo,2015-09-30T01:47:37Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-09-21T01:29:43Z
8047,6269,4003,myconvo,2015-09-22T16:40:32Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-09-21T03:11:35Z
7967,9174,3964,myconvo,2015-09-03T17:05:24Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-09-03T17:05:22Z
7981,9598,3971,myconvo,2015-12-01T07:26:42Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-12-01T07:26:41Z
7747,6306,3856,myconvo,,TRUE,FALSE,TRUE,FALSE,FALSE,2015-07-08T15:36:08Z
7744,2392,3854,myconvo,2015-12-04T01:34:56Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-12-03T01:59:49Z
7745,9535,3855,myconvo,2015-07-08T19:04:38Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-08T18:17:04Z
7746,9503,3855,myconvo,2015-07-08T20:30:35Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-08T18:17:04Z
7748,9393,3856,myconvo,2015-07-16T21:49:00Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-07-08T15:36:08Z
7749,9240,3857,myconvo,2015-07-18T18:22:23Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-18T18:17:37Z
7750,2306,3857,myconvo,2015-08-15T19:51:04Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-18T18:17:37Z
7928,9586,3944,myconvo,2015-08-26T21:49:47Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-08-26T21:47:42Z
7926,9304,3943,myconvo,2016-01-12T01:32:50Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-09-13T13:07:09Z
7770,7816,3867,myconvo,2015-07-21T15:19:54Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-19T16:46:27Z
7755,281,3860,myconvo,2015-07-10T14:02:12Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-07-10T06:03:50Z
7756,175,3860,myconvo,2015-07-10T06:03:50Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-10T06:03:50Z
7757,8232,3861,myconvo,2015-07-13T18:27:06Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-07-13T18:27:05Z
7758,9503,3861,myconvo,2015-07-13T18:35:42Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-13T18:27:05Z
7776,8232,3870,myconvo,2015-07-18T02:06:33Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-07-18T02:06:32Z
7769,9548,3866,myconvo,2015-07-15T18:42:30Z,FALSE,FALSE,FALSE,TRUE,FALSE,2015-07-15T11:54:31Z
7760,7424,3862,myconvo,,FALSE,FALSE,TRUE,FALSE,FALSE,2015-07-11T17:59:05Z
7761,9503,3862,myconvo,2016-01-17T03:30:37Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-11T17:59:05Z
7764,287,3864,myconvo,2015-07-14T01:54:36Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-14T01:54:34Z
7765,9503,3864,myconvo,2015-07-14T05:06:36Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-14T01:54:34Z
7768,4873,3866,myconvo,2015-09-30T01:22:36Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-15T11:54:31Z
7766,1558,3865,myconvo,2015-10-25T07:13:29Z,TRUE,FALSE,FALSE,FALSE,FALSE,2015-07-14T01:26:29Z
7767,9503,3865,myconvo,2015-07-14T01:26:29Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-14T01:26:29Z
7771,9503,3867,myconvo,2015-09-30T05:28:26Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-19T16:46:27Z
7772,1,3868,myconvo,2015-10-08T17:40:30Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-07-16T06:16:13Z
7773,9144,3868,myconvo,2015-07-16T15:14:39Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-16T06:16:13Z
7774,7424,3869,myconvo,2015-10-06T21:23:29Z,FALSE,FALSE,FALSE,FALSE,FALSE,2015-07-18T00:14:52Z
7775,9503,3869,myconvo,2016-01-17T03:30:46Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-18T00:14:52Z
7777,9503,3870,myconvo,2015-07-18T02:53:56Z,TRUE,FALSE,FALSE,TRUE,FALSE,2015-07-18T02:06:32Z
